,GSE000000
5465,8.77985
54660,3.9374
54661,1.3279
54662,12.2689
54663,6.2627
54664,11.29475
54665,10.7367
5467,9.22085
54674,8.1103
54675,12.9016
54676,8.29
54677,5.93185
5468,11.9077
54680,10.9808
54681,10.1848
54682,11.0075
5469,7.3512
547,5.5275
5470,1.3279
54700,9.9583
54704,11.9588
54707,10.4372
54708,7.789
5471,9.33195
54714,6.6123
54715,5.3145
54716,4.048
54718,9.7522
54726,7.36575
5473,3.9205
54732,9.4173
54733,9.08215
54734,3.3005
54737,11.1298
54738,1.3279
54739,8.53395
54741,10.54015
54742,4.6926
54748,3.9682
54749,10.6675
5475,4.1238
54751,9.3501
54752,1.3279
54753,1.3279
54754,6.40825
54756,8.8964
54757,5.3119
54758,10.25545
5476,12.27855
54760,11.1676
54762,9.7074
54763,5.7252
54764,6.93
54765,10.095
54766,3.5925
54768,1.3279
54769,1.3279
54776,13.8304
54777,1.3279
54778,10.1677
5478,15.6742
54780,11.7975
54784,9.1736
54785,7.6181
54788,10.3155
5479,13.4399
54790,8.147
54793,10.3042
54795,12.1025
54796,6.0229
54797,8.0952
54798,4.33
54799,9.5757
5480,12.1889
54800,10.8888
54801,8.89655
54802,11.5787
54805,5.9353
54806,9.0537
54807,7.2768
54808,11.6298
54809,7.247
5481,11.3461
54810,8.0537
54811,10.40815
54812,11.753
54813,10.321
54814,5.9799
54815,10.5967
54816,8.66845
54819,10.9161
54820,10.3609
54821,8.0508
54822,8.7529
54823,7.678
54825,8.5275
54826,8.7831
54827,12.7716
54828,6.9949
54829,7.6623
54830,8.5074
54831,8.9454
548313,3.29515
54832,10.81545
548321,6.5764
54834,8.5752
54836,13.5665
54838,10.1404
54839,8.5438
54840,10.3952
54841,10.0578
54842,11.3731
54843,12.342
54845,10.4389
54847,10.1597
54848,7.28125
54849,9.4377
54850,8.4057
54851,11.2478
54852,10.2654
54853,10.9063
54854,13.289
54855,11.8095
54856,11.1042
54857,6.4421
54858,8.10275
54859,10.95075
548593,11.2548
548596,12.82095
54860,1.3279
54861,8.3356
54862,8.8633
54863,11.2617
548645,8.189
54865,10.6255
54866,9.9999
54867,13.9515
54868,9.0453
54869,9.1187
54870,11.7243
54872,10.1321
54873,6.1881
54874,13.137
54875,6.0884
54876,11.1411
54877,8.786
54878,12.6281
54879,8.1415
54880,10.0298
54881,11.4286
54882,10.4906
54883,7.9616
54884,7.09055
54885,6.7978
54886,1.3279
54887,10.6339
54888,12.8903
54890,9.3469
54891,9.90665
54892,9.0494
54893,8.1932
54894,14.8246
54896,19.0791
54897,8.7409
54898,3.9721
54899,9.951
549,11.7887
54900,6.5289
54901,8.04175
54902,15.38505
54903,6.2756
54904,8.4748
54905,18.854
54906,10.2809
54908,8.9592
54910,12.1052
54913,8.2293
54914,12.7828
54915,8.0768
54916,11.9811
54918,12.1347
54919,9.56155
54920,6.9036
54921,10.2654
54922,10.654
54923,8.6041
54925,8.7111
54926,11.0351
54927,11.1768
54928,10.3176
54929,12.551
5493,8.8088
54930,9.1046
54931,12.3276
54932,7.0897
54933,10.6185
54934,9.8029
54935,13.1241
54936,9.0213
54937,1.3279
54938,9.3078
54939,12.03925
5494,8.6647
54940,12.5572
54941,9.8574
54942,8.77045
54943,5.913
54946,11.0326
54947,9.1347
54948,13.8978
54949,11.1034
5495,9.61815
54951,10.0975
54952,7.6988
54953,11.2789
54954,9.1118
54955,9.7783
54956,9.5681
54957,7.731
54958,11.4222
54959,6.1708
5496,10.6087
54960,9.0158
54961,7.4581
54962,10.0298
54963,7.9828
54964,9.5768
54965,9.7234
54967,5.0558
54969,9.1687
54970,9.22545
54971,6.7679
54972,11.3537
54973,9.4484
54974,10.3588
54976,11.05745
54977,10.3752
54978,8.2615
54979,9.2463
5498,10.9535
54980,9.074
54981,10.6441
54982,9.7539
54984,10.2337
54985,11.8865
54986,6.977
54987,11.5183
54988,4.43845
54989,10.3625
5499,12.1255
54991,7.8442
54993,6.6152
54994,12.2341
54995,6.3497
54996,9.7666
54997,12.9339
54998,13.92
55,8.2742
550,11.8427
5500,10.78895
55000,12.2468
55001,7.6685
55002,8.81075
55003,11.292
55004,10.634
55005,8.689
55006,7.3099
55007,8.4827
55008,5.85025
55009,14.1952
5501,12.58385
55010,7.5731
55011,12.2313
550112,9.4765
55012,11.6798
55013,9.6655
55014,8.7987
55015,9.2151
55016,6.2921
55017,5.3362
55018,7.7672
5502,3.45105
55020,10.117
55022,11.7004
55023,12.31505
55024,5.5017
55025,3.8368
55026,1.3279
55027,8.9428
55028,7.99625
55030,12.9442
55031,8.4994
55032,9.4606
55033,10.2309
55034,9.5017
55035,12.9661
55036,2.6183
55037,8.558
55038,7.8099
55039,9.9006
5504,10.5871
55040,10.5164
55041,10.9941
55048,12.577
55049,12.0474
55051,7.2349
55052,13.9968
55054,8.74135
55055,10.0479
55056,7.5925
55057,7.2276
5506,1.3279
55061,2.22115
55062,13.0366
55063,7.8284
550631,5.70915
55064,5.49305
550643,13.4365
55065,7.6312
55066,6.5185
55068,4.1826
55069,13.4439
5507,6.9932
55070,9.8458
55071,9.82355
55072,11.0596
55074,9.3758
55075,7.5553
55076,7.973
55079,2.82025
55080,8.5348
55081,5.4531
55082,9.4647
55083,7.59085
55084,6.6307
55086,4.1116
55088,5.9888
55089,3.3574
5509,9.863
55090,9.6676
55092,12.5139
55093,9.3577
55094,9.0808
55095,6.6295
55096,10.5717
551,9.405
5510,12.7218
55100,11.2384
55101,12.5884
55102,10.1759
55103,8.1122
55105,9.08525
55106,5.0111
55107,8.2801
55108,9.2655
55109,9.7358
5511,10.3123
55110,8.8943
55111,11.1896
55112,7.7041
55113,11.1506
55114,8.72885
55116,10.8267
55117,1.3279
55118,1.3279
55119,10.15925
55120,11.16215
55122,10.6032
55124,6.7083
55125,10.303
55127,8.3968
55128,10.3825
55129,12.28445
55130,3.7506
55131,11.3351
55132,9.8975
55133,8.8355
55135,3.4402
55137,1.3279
55138,5.1027
55139,9.457
5514,11.4317
55140,10.3298
55142,9.75135
55143,12.2713
55144,11.1133
55145,10.8205
55146,13.838
55147,6.94195
55148,10.8271
55149,11.2124
5515,11.5496
55150,7.851
55151,8.4287
55152,10.3747
55153,8.7482
55154,9.0302
55156,10.9773
55157,9.3784
55159,10.6275
5516,11.7752
55160,12.8951
55161,6.7993
55163,12.019
55164,8.5477
55165,10.6008
55166,9.4224
55167,9.4079
55168,11.5861
55170,10.1998
55171,7.1371
55172,10.02395
55173,11.9205
55174,13.2283
55175,7.3743
55176,5.11045
55177,11.0846
55178,9.0048
55179,11.616
5518,11.8052
55180,9.1345
55181,9.0507
55182,10.5519
55183,9.6194
55184,7.9743
55186,11.3823
55187,7.5756
55188,8.24945
5519,5.87005
55190,1.3279
55191,10.9925
55192,8.2543
55193,10.31155
55194,1.3279
55195,1.3279
55196,11.5291
55197,9.49275
55198,10.0367
552,1.3279
5520,11.7603
55200,7.9142
55201,15.1881
55203,4.9359
55204,12.138
55205,9.0685
55206,10.0151
55207,10.2207
55208,6.8905
55209,9.4007
5521,7.5217
55210,13.354
55211,1.3279
55212,5.9226
55213,8.9685
55214,13.1189
55215,11.47
55216,9.5938
55217,7.86885
55218,6.8305
55219,7.98205
5522,1.3279
55220,5.2648
55222,10.5134
55223,4.5793
55224,4.34515
55225,10.2178
55226,10.3534
55227,5.7061
55228,6.0775
55229,7.0806
5523,9.5476
55230,8.0313
55231,4.6705
55233,10.33645
55234,10.6798
55236,6.8432
55237,5.9221
55238,10.1647
55239,10.6283
5524,10.7703
55240,9.1034
55243,6.64955
55244,3.2929
55245,8.5399
55246,9.6331
55247,5.5045
55248,8.5118
55249,9.374
5525,11.2285
55250,12.7213
55251,8.8695
55252,8.38775
55253,10.8713
55254,10.5857
55255,10.0102
55256,11.75025
55257,10.0788
55258,7.35235
55259,3.3911
5526,9.09855
55260,9.8336
55262,9.1527
55266,10.616
55267,1.3279
55268,14.1178
55269,8.6033
5527,10.5068
55270,9.3667
55272,12.922
55273,3.4268
55274,10.2456
55275,7.4364
55276,9.7367
55277,11.7823
55278,6.7741
55279,8.6808
5528,11.285
55280,8.8871
55281,6.3487
55282,8.3985
55283,5.2873
55284,9.9483
55285,9.7314
552852,1.3279
552859,1.3279
55286,10.119
552860,5.2311
552862,1.3279
552863,1.3279
55287,8.11395
55288,7.37695
552889,11.4702
55289,4.24075
5529,12.7081
55290,8.4866
55291,13.4034
55293,7.95405
55294,9.6222
55295,7.323
55296,7.9461
55297,9.5635
55298,7.0832
55299,11.7569
553,3.736
5530,10.3899
55300,10.6887
55301,1.3279
55303,9.2434
55304,7.4496
55308,11.0224
5531,11.582
553103,6.2778
55311,13.4784
553115,10.2054
55312,10.8978
55313,9.3802
553137,1.3279
55314,9.0001
55315,9.0557
553158,11.5411
55316,11.4972
55317,9.4772
55319,10.8038
5532,9.3479
55320,9.9363
55321,7.0857
55322,9.1088
55323,8.4107
55324,11.4739
55325,10.4591
55326,9.6771
55328,8.1193
55329,8.1303
5533,9.0726
55330,10.0088
55331,7.9372
55332,11.1116
55333,11.1849
55334,9.0645
55335,4.5776
55336,8.2331
55337,11.6297
55338,16.524
55339,6.4577
5534,8.21655
55340,8.823
55341,11.6963
55342,12.5865
55343,12.5735
55344,8.76485
55345,6.7805
55346,7.55125
55347,3.5578
55349,9.382
5535,1.3279
55350,2.8774
55351,1.3279
55352,12.6373
55353,10.9886
55354,1.3279
55355,12.1223
55356,6.38785
55357,14.0674
55359,10.1547
5536,6.8546
55361,8.1629
55362,9.4604
55363,3.425
55364,8.9032
55365,13.935
55366,11.5848
55367,11.782
5537,10.7429
55370,5.55215
55374,10.3026
55379,13.6236
5538,10.953
55384,9.8346
55387,4.1608
55388,8.0566
55389,9.271
5539,6.6979
554,1.3279
5540,7.777
554045,1.3279
55410,3.6141
5542,8.24535
554201,1.3279
554202,1.3279
554203,1.3279
554206,5.9488
554207,5.4898
55421,8.1386
55422,4.6404
554223,5.5043
554226,9.9009
55423,4.5013
554235,4.6568
554236,1.3279
55425,8.9416
554251,5.4928
554279,6.9408
554313,12.8107
55432,10.2659
55435,8.8852
55437,9.6704
5544,9.63735
55449,10.6046
5545,4.93625
55450,11.5732
55454,7.8356
5546,9.1982
55466,12.9163
5547,14.0312
55471,9.7176
55472,5.2097
55478,6.2809
55486,12.1684
5549,1.3279
5550,11.6802
55500,10.2847
55501,9.5719
55502,10.9644
55503,4.8148
55504,4.91445
55505,14.8516
55506,9.2834
55507,5.2961
55508,9.54085
55509,9.1166
5551,5.7288
55510,5.4265
55511,1.3279
55512,13.0313
55515,11.6137
5552,12.094
55520,8.5478
55521,6.2836
55525,10.8484
55526,9.8443
55527,6.60635
55529,8.5269
5553,3.7696
55530,1.3279
55531,1.3279
55532,3.8453
55534,7.3316
55536,9.1023
55539,4.1843
55540,7.4139
55544,6.7676
55545,1.3279
55547,6.857
5555,7.9159
55552,10.3038
55553,6.3764
55554,4.107
55556,10.6811
55558,11.4389
55559,8.48125
55561,6.7013
55565,7.2664
55567,3.5098
55568,10.701
5557,10.3302
55571,11.3202
55572,6.6836
55573,13.0482
55576,5.2527
55577,10.7255
55578,9.9781
5558,8.0937
55582,5.0213
55584,4.5753
55585,10.2467
55586,7.9676
55588,7.2717
55589,7.4887
55591,10.1733
55592,10.2389
55593,9.9895
55596,11.0044
55599,10.8029
55600,15.6357
55601,8.9384
55602,9.6503
55603,9.70925
55604,8.13835
55605,7.5012
55607,9.745
55608,10.06505
55609,8.9734
55610,7.2549
55611,10.121
55612,10.4226
55613,7.422
55614,10.12525
55615,8.1362
55616,8.43145
55617,9.6911
55619,9.0386
5562,9.0367
55620,12.0416
55621,11.7007
55622,10.7392
55623,9.998
55624,12.8029
55625,11.3214
55626,9.62245
55627,13.749
55628,7.32265
55629,10.6086
5563,2.9939
55630,13.9894
55631,10.3132
55632,8.18865
55633,8.4118
55634,9.1837
55635,7.69625
55636,10.7714
55638,10.0197
5564,11.5648
55640,6.7897
55643,10.2889
55644,11.4787
55646,10.6651
55647,7.8763
5565,10.5053
55650,9.2325
55651,15.2595
55652,11.16335
55653,5.6227
55654,12.0063
55655,9.4421
55656,10.1625
55657,9.1387
55658,12.1141
55659,7.8696
5566,8.6382
55660,12.59985
55661,13.2237
55662,6.6214
55663,11.4278
55664,9.51145
55665,9.2153
55666,10.23075
55667,12.06
55668,7.51255
55669,9.9735
5567,8.2566
55670,7.4925
55671,11.2796
55672,9.622
55676,7.1266
55677,6.84395
55679,8.7317
5568,5.1426
55680,8.1535
55681,9.41
55683,7.7688
55684,7.5004
55686,7.9667
55687,7.5731
55689,8.93835
5569,8.1738
55690,9.6273
55691,6.6766
55692,11.4456
55693,4.2506
55695,12.82715
55696,11.0884
55697,7.03065
55698,4.8583
55699,12.7068
5570,7.944
55700,11.3
55701,12.4777
55702,13.0953
55703,9.9192
55704,7.4399
55705,6.2368
55706,11.6541
55707,12.6854
55709,9.14975
5571,9.5671
55711,8.871
55713,1.3279
55714,4.094
55715,12.3281
55716,8.8195
55717,10.9504
55718,10.95895
55719,6.85095
55720,10.4041
55721,5.7885
55722,10.1475
55723,10.0729
55726,9.7775
55727,8.53085
55728,9.3394
55729,11.58975
5573,8.6471
55731,11.36705
55732,10.4439
55733,6.91465
55734,8.2832
55735,9.0581
55737,13.63495
55738,11.4601
55739,9.12865
55740,6.7303
55741,9.9854
55742,11.0014
55743,8.4638
55744,10.9556
55745,12.5499
55746,9.78585
55748,13.1023
55749,11.332
5575,7.2773
55750,9.0141
55751,8.0078
55752,11.3474
55753,6.1175
55754,11.972
55755,9.9069
55756,11.4683
55757,9.41035
55758,9.132
55759,11.4482
5576,7.2642
55760,10.6327
55761,9.93445
55762,8.6045
55763,9.4888
55764,10.2113
55765,11.3743
55766,10.631
55768,13.2178
55769,9.2618
5577,9.26915
55770,7.3474
55771,9.4102
55773,11.1899
55775,11.4654
55776,9.6244
55777,6.9615
55778,10.0493
55779,7.39615
5578,11.6579
55780,10.7694
55781,10.7006
55783,9.7372
55784,8.93635
55785,9.3035
55786,5.7775
55787,11.0946
55788,12.6776
55789,7.4752
5579,6.28265
55790,6.8081
55791,8.299
55793,10.9443
55794,11.656
55795,11.0966
55796,9.0748
55798,10.9145
55799,3.9048
558,10.3423
5580,11.0738
55800,6.3411
55801,5.1286
55802,11.96435
55803,10.3409
55805,1.3279
55806,10.9314
55808,13.9875
55809,7.15755
5581,4.81475
55810,7.3676
55811,1.3279
55812,9.38555
55813,10.6105
55814,8.5955
55815,4.9134
55816,5.7698
55818,9.1254
55819,12.79335
5582,4.9604
55821,1.3279
55823,8.1238
55824,9.2183
55825,8.0861
55827,9.80005
55829,12.2296
5583,9.9455
55830,11.14375
55831,10.7845
55832,11.6793
55833,10.2066
55835,11.0268
55837,12.7345
55839,10.1556
5584,11.4586
55840,9.6714
55841,9.1321
55843,7.5693
55844,10.7364
55845,12.3325
55846,10.9271
55847,10.10735
55848,11.4098
5585,7.9754
55850,11.5624
55851,11.8278
55852,10.1908
55853,6.59
55854,13.6994
55856,13.4161
55857,10.603
55858,10.7314
55859,5.2193
5586,9.4697
55860,8.5737
55861,13.0092
55862,10.9457
55863,11.784
55867,5.90805
55869,8.38995
5587,5.4863
55870,9.8754
55872,10.6571
55876,13.1813
55879,3.50515
5588,5.7059
55884,13.188
55885,4.666
55888,6.763
5589,9.8483
55890,8.9803
55891,1.3279
55892,8.5626
55893,13.2674
55894,5.646
55897,7.8543
55898,6.7572
5590,10.31665
55900,10.4067
55901,5.8335
55902,11.4247
55904,10.8013
55905,11.4298
55906,10.0888
55907,10.1079
55908,4.6033
55909,10.8922
5591,10.25325
55911,11.5856
55914,10.6381
55915,6.3239
55916,8.4456
55917,10.9899
5592,4.75655
55920,10.8444
55922,10.1915
55924,8.7847
55929,8.14675
5593,1.3279
55930,9.64695
55937,8.87515
5594,10.8755
5595,9.7948
55954,8.2268
55957,10.9354
55958,12.5181
55959,11.4219
5596,1.3279
55964,3.09415
55966,1.3279
55967,13.7256
55968,9.63935
55969,14.4426
5597,10.1399
55970,12.0081
55971,8.52765
55972,7.912
55973,9.4124
55974,10.4163
55975,8.2632
5598,9.6111
5599,6.7912
55997,4.1809
55998,5.2547
56,1.3279
5600,7.4171
56000,9.7578
56001,5.0408
56005,15.5736
56006,7.8603
5601,8.50575
5602,4.58035
5603,11.1859
56033,3.0793
56034,8.9621
5604,11.2363
5605,10.2212
56052,11.1165
5606,9.2755
56061,10.7873
56062,3.0677
56063,8.37775
5607,9.408
5608,12.005
5609,12.8002
56097,5.7397
56098,6.55765
56099,6.3832
5610,10.1342
56100,1.3279
56102,3.0441
56103,3.4331
56104,2.41095
56107,1.3279
56108,8.0434
5611,8.0768
56110,3.3938
56112,5.9179
56113,10.1213
5612,10.7774
56120,1.3279
56121,6.2312
56122,9.8125
56123,10.2201
56124,6.8273
56125,10.1182
56126,5.6188
56127,8.1804
56128,6.381
56129,1.3279
5613,10.4731
56130,1.3279
56131,4.176
56133,5.0891
56134,1.3279
56135,1.3279
56136,1.3279
56137,1.3279
56138,4.6619
56139,1.3279
56140,3.0196
56141,9.5468
56142,1.3279
56143,7.5964
56144,1.3279
56145,3.0912
56146,1.3279
56147,1.3279
56154,1.3279
56155,1.3279
56156,5.1896
56157,1.3279
56158,1.3279
56159,4.5235
5616,9.0235
56160,7.875
56163,1.3279
56164,8.13665
56165,5.8282
56169,1.3279
5617,1.3279
56171,4.11465
56172,9.85005
5618,7.4624
56180,8.4884
56181,9.34
5619,6.1943
5620,7.7828
56203,3.44165
56204,10.9021
5621,11.0189
5623,7.4046
5624,7.73415
56241,6.28645
56242,6.8069
56243,8.6989
56244,7.2672
56245,3.0377
56246,1.9398
5625,7.0392
56252,8.3996
56253,5.2027
56254,9.1115
56255,10.71015
56256,7.8145
56257,9.0489
56259,10.9108
5626,7.14
56260,8.2851
56261,12.6196
56262,13.4927
56265,6.3947
56267,8.1323
56269,1.3279
5627,9.5817
56270,13.2341
56271,6.3831
56287,3.8484
56288,8.8993
5629,8.5524
563,10.5493
5630,7.9343
56300,4.468
56301,4.8041
56302,7.0404
5631,9.2692
56311,3.8797
56339,11.3776
5634,7.19795
56341,3.2302
56342,7.9322
56344,8.8217
5635,11.8639
5636,10.8101
5638,7.4999
5639,7.4248
5641,9.6163
56413,8.9236
5644,8.4937
5645,14.32
5646,12.685
56474,10.1623
56475,6.2052
56477,12.6364
56478,7.7744
56479,3.69295
5648,2.5331
5649,1.3279
5650,5.2147
5651,1.3279
5652,15.4161
56521,7.2042
5653,6.44925
5654,11.6457
56547,1.3279
56548,7.2719
5655,3.2315
5657,4.7044
566,3.2638
5660,11.8244
56603,3.2975
56605,4.31985
56606,8.7584
56616,14.1491
5662,11.8266
56623,10.8968
56624,7.0302
5663,10.2214
5664,10.6289
56647,9.31905
56648,7.7854
56649,12.02545
56650,12.2598
56651,3.4708
56652,8.6329
56654,14.9917
56655,12.26445
56656,1.3279
56658,8.66975
56659,3.75
56660,8.0051
56666,4.58925
56667,12.7569
56670,1.3279
56672,9.7388
56673,1.3279
56674,14.0514
56675,3.7737
56676,2.7734
56681,12.2146
56683,13.7207
5669,1.3279
567,17.5772
5670,2.4879
56704,11.3833
5671,1.3279
56729,5.3407
5673,2.2042
56731,13.1136
56751,5.1566
56776,1.3279
5678,1.3279
5680,1.3279
5681,11.6415
5682,10.75325
56829,10.2226
5683,14.2854
56832,1.3279
56833,9.6289
56834,7.3912
5684,14.4298
56848,9.55695
56849,4.6087
5685,13.7644
56850,8.25915
56851,13.7939
56852,9.21
56853,3.28875
5686,14.5675
5687,15.4755
5688,13.6912
56882,7.903
56884,1.3279
56886,11.7528
56888,9.0408
56889,13.2813
5689,15.13645
56890,7.0641
56891,3.135
56892,9.1248
56893,9.3981
56894,11.6703
56895,6.8146
56896,1.3279
56897,10.8497
56898,6.1533
56899,3.6644
5690,12.762
56900,9.36
56901,7.6468
56902,9.6219
56903,1.3279
56904,9.2439
56905,10.8882
56906,8.305
56907,8.3867
5691,13.6509
56910,12.886
56911,3.7384
56912,9.4615
56913,10.46855
56914,1.3279
56915,9.37
56916,9.4697
56917,1.3279
56918,1.3279
56919,8.4916
5692,14.2973
56920,5.1763
56922,11.8369
56923,4.5286
56924,8.6316
56925,13.2979
56926,14.1906
56927,10.0682
56928,6.12915
56929,10.8014
5693,13.6738
56931,11.6302
56934,3.2171
56935,13.7846
56936,13.8077
56937,11.9536
56938,8.4071
5694,13.2124
56940,9.9444
56941,8.8926
56942,12.6645
56943,13.659
56944,7.0802
56945,12.5866
56946,8.6931
56947,12.66245
56948,10.7594
56949,6.9295
5695,9.16825
56950,11.9594
56951,11.0537
56952,7.7461
56953,7.7426
56954,12.9676
56955,4.9867
56956,3.1914
56957,8.936
5696,12.0281
56961,11.2537
56963,5.8564
56964,7.71
56965,9.5411
56967,8.1577
56969,6.8228
5697,1.3279
56970,8.9861
56971,11.499
56975,10.1194
56977,7.7381
56978,6.6475
56979,3.1226
5698,13.9817
56980,9.0833
56981,6.5501
56983,10.5523
56984,11.0387
56985,8.4336
56986,10.21075
56987,11.60565
5699,15.3631
56990,13.674
56992,10.0885
56993,12.26
56994,10.8601
56995,11.1295
56996,9.85185
56997,8.5514
56998,11.1591
56999,9.0842
570,1.3279
5700,13.31815
57001,11.5762
57002,10.8362
57003,11.4104
57007,10.8981
5701,12.6053
57010,7.3324
57016,10.1011
57017,11.0283
57018,11.11065
57019,10.43195
5702,11.7392
57020,9.058
57026,7.3695
57030,7.9347
57035,11.2585
57037,9.3319
57038,13.4337
5704,11.6612
57045,8.0773
57047,4.8586
57048,6.9854
5705,10.4768
57050,11.922
57053,7.7638
57055,2.6679
57057,1.3279
5706,12.5877
57060,9.55215
57061,10.379
57062,8.4511
5707,13.2116
5708,13.0402
57082,8.3073
57084,1.3279
57085,8.68
57088,10.498
57089,7.6574
5709,10.9323
57091,6.81515
57092,13.0827
57093,4.8294
57094,1.3279
57095,8.3585
57096,6.2623
57097,6.1888
57099,11.5305
571,8.3625
5710,13.6331
57101,6.8763
